URL,MobileURL,Date,Title,The specified phrase is too short.,Parentheses may only be used around OR'd statements.
https://www.techtimes.com/articles/262154/20210629/massive-linkedin-breach-allegedly-exposes-700-million-users-salaries-geolocation.htm,https://www.techtimes.com/amp/articles/262154/20210629/massive-linkedin-breach-allegedly-exposes-700-million-users-salaries-geolocation.htm,2021-06-29 22:45:00,"Massive LinkedIn Breach Allegedly Exposes 700 Million Users : Salaries , Geolocation , and Other Sensitive Infos",,
https://news.softpedia.com/news/more-than-700m-linkedin-users-data-for-sale-533361.shtml,,2021-06-29 14:15:00,More than 700M LinkedIn Users Data for Sale,,
https://www.watson.ch/digital/microsoft/130957066-giga-datenleck-daten-von-nahezu-allen-linkedin-nutzern-im-netz,https://www.watson.ch/amp/!130957066,2021-06-29 14:30:00,Giga - Datenleck : Daten von nahezu allen LinkedIn - Nutzern im Netz,,
https://dotekomanie.cz/2021/06/linkedin-celi-dalsimu-uniku-dat-az-92-uzivatelskych-uctu-vcetne-jejich-osobnich-dat-bylo-zneuzito/,https://dotekomanie.cz/2021/06/linkedin-celi-dalsimu-uniku-dat-az-92-uzivatelskych-uctu-vcetne-jejich-osobnich-dat-bylo-zneuzito/amp/,2021-06-29 15:30:00,"LinkedIn čelí dalšímu úniku dat , až 92 % uživatelských účtů včetně jejich osobních dat bylo zneužito",,
https://www.military.com/veteran-jobs/career-advice/interview-tips/no-job-fairy-3-kinds-of-recruiters-who-will-speed-your-job-hunt.html,https://www.military.com/veteran-jobs/career-advice/interview-tips/no-job-fairy-3-kinds-of-recruiters-who-will-speed-your-job-hunt.html/amp,2021-06-25 15:00:00,No Job Fairy ? 3 Kinds of Recruiters Who Will Speed Your Job Hunt,,
https://woodradio.iheart.com/promotions/win-foreigner-with-a-symphony-tickets-1010408/,,2021-06-29 20:30:00,Win Foreigner With a Symphony Tickets ! | Newsradio WOOD 1300 and 106 . 9 FM,,
https://www.techtimes.com/articles/262154/20210629/massive-linkedin-breach-allegedly-exposes-700-million-users-salaries-geolocation.htm,https://www.techtimes.com/amp/articles/262154/20210629/massive-linkedin-breach-allegedly-exposes-700-million-users-salaries-geolocation.htm,2021-06-29 22:45:00,"Massive LinkedIn Breach Allegedly Exposes 700 Million Users : Salaries , Geolocation , and Other Sensitive Infos",,
https://www.watson.ch/digital/microsoft/130957066-giga-datenleck-daten-von-nahezu-allen-linkedin-nutzern-im-netz,https://www.watson.ch/amp/!130957066,2021-06-29 14:30:00,Giga - Datenleck : Daten von nahezu allen LinkedIn - Nutzern im Netz,,
https://www.watson.ch/digital/microsoft/130957066-giga-datenleck-daten-von-nahezu-allen-linkedin-nutzern-im-netz,https://www.watson.ch/amp/!130957066,2021-06-29 14:30:00,Giga - Datenleck : Daten von nahezu allen LinkedIn - Nutzern im Netz,,
https://www.siliconrepublic.com/enterprise/linkedin-data-scraped-for-sale-online-700m-users,,2021-06-29 19:45:00,Data scraped from 700m LinkedIn users appears for sale online,,
https://restoreprivacy.com/linkedin-data-leak-700-million-users/,,2021-06-29 14:30:00,New LinkedIn Data Leak Leaves 700 Million Users Exposed,,
https://gadgets.ndtv.com/apps/news/linkedin-data-breach-hack-700-million-92-percent-users-personal-information-sold-online-report-2475268,https://gadgets.ndtv.com/apps/news/linkedin-data-breach-hack-700-million-92-percent-users-personal-information-sold-online-report-2475268?amp=1 -rum=off,2021-06-29 13:45:00,"LinkedIn Suffers Massive Data Breach , Personal Details of 92 Percent Users Being Sold Online : Report",,
https://threatpost.com/data-700m-linkedin-users-cyber-underground/167362/,,2021-06-29 00:15:00,Data for 700M LinkedIn Users Posted for Sale,,
https://www.indiatoday.in/technology/news/story/linkedin-breach-said-to-expose-data-of-700-million-users-globally-including-number-address-and-salary-details-1820843-2021-06-29,https://www.indiatoday.in/amp/technology/news/story/linkedin-breach-said-to-expose-data-of-700-million-users-globally-including-number-address-and-salary-details-1820843-2021-06-29,2021-06-29 20:15:00,"LinkedIn breach said to expose data of 700 million users globally , including number , address and salary details",,
https://www.businesstoday.in/technology/story/linkedin-breach-said-to-expose-data-of-700-million-users-globally-including-number-address-and-salary-details-300013-2021-06-29,,2021-06-29 15:30:00,"LinkedIn breach said to expose data of 700 million users globally , including number , address and salary details",,
https://www.ouest-france.fr/societe/cyberattaque/cyberattaque-92-des-utilisateurs-de-linkedin-seraient-touches-par-une-nouvelle-fuite-de-donnees-81c35882-d8ec-11eb-9333-fd7799748e3d,https://amp.ouest-france.fr/societe/cyberattaque/cyberattaque-92-des-utilisateurs-de-linkedin-seraient-touches-par-une-nouvelle-fuite-de-donnees-81c35882-d8ec-11eb-9333-fd7799748e3d,2021-06-29 19:00:00,Cyberattaque . 92  % des utilisateurs de LinkedIn seraient touchés par une nouvelle fuite de données,,
https://news.softpedia.com/news/more-than-700m-linkedin-users-data-for-sale-533361.shtml,,2021-06-29 14:15:00,More than 700M LinkedIn Users Data for Sale,,
https://www.techtimes.com/articles/262154/20210629/massive-linkedin-breach-allegedly-exposes-700-million-users-salaries-geolocation.htm,https://www.techtimes.com/amp/articles/262154/20210629/massive-linkedin-breach-allegedly-exposes-700-million-users-salaries-geolocation.htm,2021-06-29 22:45:00,"Massive LinkedIn Breach Allegedly Exposes 700 Million Users : Salaries , Geolocation , and Other Sensitive Infos",,
https://www.welivesecurity.com/2021/06/29/data-700-million-linkedin-users-hacker-forum/,,2021-06-29 16:45:00,Data for 700 million LinkedIn users up for grabs on hacker forum,,
https://threatpost.com/data-700m-linkedin-users-cyber-underground/167362/,,2021-06-29 00:15:00,Data for 700M LinkedIn Users Posted for Sale,,
https://www.indiatoday.in/technology/news/story/linkedin-breach-said-to-expose-data-of-700-million-users-globally-including-number-address-and-salary-details-1820843-2021-06-29,https://www.indiatoday.in/amp/technology/news/story/linkedin-breach-said-to-expose-data-of-700-million-users-globally-including-number-address-and-salary-details-1820843-2021-06-29,2021-06-29 20:15:00,"LinkedIn breach said to expose data of 700 million users globally , including number , address and salary details",,
https://www.businesstoday.in/technology/story/linkedin-breach-said-to-expose-data-of-700-million-users-globally-including-number-address-and-salary-details-300013-2021-06-29,,2021-06-29 15:30:00,"LinkedIn breach said to expose data of 700 million users globally , including number , address and salary details",,
https://www.siliconrepublic.com/enterprise/linkedin-data-scraped-for-sale-online-700m-users,,2021-06-29 19:45:00,Data scraped from 700m LinkedIn users appears for sale online,,
https://woodradio.iheart.com/promotions/win-foreigner-with-a-symphony-tickets-1010408/,,2021-06-29 20:30:00,Win Foreigner With a Symphony Tickets ! | Newsradio WOOD 1300 and 106 . 9 FM,,
https://navbharattimes.indiatimes.com/tech/gadgets-news/linkedin-big-data-breach-personal-data-of-92-percent-users-being-sold-on-dark-web-say-report/articleshow/83956903.cms,https://navbharattimes.indiatimes.com/tech/gadgets-news/linkedin-big-data-breach-personal-data-of-92-percent-users-being-sold-on-dark-web-say-report/amp_articleshow/83956903.cms,2021-06-29 16:45:00,linkedin data breach affect 70 crore users : LinkedIn यूजर्स के लिए बुरी खबर ! डार्क वेब पर बिक रहा है 92 % से अधिक यूजर्स का पर्सनल डेटा - linkedin big data breach personal data of 92 percent users being sold on dark web say report,,
https://gadgets.ndtv.com/apps/news/linkedin-data-breach-hack-700-million-92-percent-users-personal-information-sold-online-report-2475268,https://gadgets.ndtv.com/apps/news/linkedin-data-breach-hack-700-million-92-percent-users-personal-information-sold-online-report-2475268?amp=1 -rum=off,2021-06-29 13:45:00,"LinkedIn Suffers Massive Data Breach , Personal Details of 92 Percent Users Being Sold Online : Report",,
https://www.telegraph.co.uk/technology/2021/06/29/700m-linkedin-users-data-sale-dark-web/,https://www.telegraph.co.uk/technology/2021/06/29/700m-linkedin-users-data-sale-dark-web/amp/,2021-06-29 17:45:00,700m LinkedIn user data for sale on dark web,,
https://pocketnow.com/linkedin-breach-leaves-700-million-users-exposed,,2021-06-29 15:30:00,LinkedIn breach leaves 700 Million users exposed,,
https://www.indiatoday.in/technology/news/story/linkedin-breach-said-to-expose-data-of-700-million-users-globally-including-number-address-and-salary-details-1820843-2021-06-29,https://www.indiatoday.in/amp/technology/news/story/linkedin-breach-said-to-expose-data-of-700-million-users-globally-including-number-address-and-salary-details-1820843-2021-06-29,2021-06-29 20:15:00,"LinkedIn breach said to expose data of 700 million users globally , including number , address and salary details",,
https://www.businesstoday.in/technology/story/linkedin-breach-said-to-expose-data-of-700-million-users-globally-including-number-address-and-salary-details-300013-2021-06-29,,2021-06-29 15:30:00,"LinkedIn breach said to expose data of 700 million users globally , including number , address and salary details",,
https://www.androidcentral.com/linkedin-data-breach-exposes-700-million-accounts,https://www.androidcentral.com/linkedin-data-breach-exposes-700-million-accounts?amp,2021-06-29 18:30:00,LinkedIn reportedly suffers massive data leak exposing 700M accounts,,
https://threatpost.com/data-700m-linkedin-users-cyber-underground/167362/,,2021-06-29 00:15:00,Data for 700M LinkedIn Users Posted for Sale,,
https://www.ouest-france.fr/societe/cyberattaque/cyberattaque-92-des-utilisateurs-de-linkedin-seraient-touches-par-une-nouvelle-fuite-de-donnees-81c35882-d8ec-11eb-9333-fd7799748e3d,https://amp.ouest-france.fr/societe/cyberattaque/cyberattaque-92-des-utilisateurs-de-linkedin-seraient-touches-par-une-nouvelle-fuite-de-donnees-81c35882-d8ec-11eb-9333-fd7799748e3d,2021-06-29 19:00:00,Cyberattaque . 92  % des utilisateurs de LinkedIn seraient touchés par une nouvelle fuite de données,,
https://news.softpedia.com/news/more-than-700m-linkedin-users-data-for-sale-533361.shtml,,2021-06-29 14:15:00,More than 700M LinkedIn Users Data for Sale,,
https://restoreprivacy.com/linkedin-data-leak-700-million-users/,,2021-06-29 14:30:00,New LinkedIn Data Leak Leaves 700 Million Users Exposed,,
https://www.fayerwayer.com/2021/06/linkedin-hackeado-700-millones/,https://www.fayerwayer.com/2021/06/linkedin-hackeado-700-millones/?outputType=amp,2021-06-29 16:00:00,"ALERTA : LinkedIn fue hackeado con el 92 % de sus datos , incluidos salarios",,
https://www.phonandroid.com/linkedin-une-enorme-faille-de-securite-menace-les-donnees-de-700-millions-dutilisateurs.html,https://www.phonandroid.com/linkedin-une-enorme-faille-de-securite-menace-les-donnees-de-700-millions-dutilisateurs.html/amp,2021-06-29 18:30:00,LinkedIn : une énorme faille de sécurité menace les données de 700 millions dutilisateurs,,
https://www.watson.ch/digital/microsoft/130957066-giga-datenleck-daten-von-nahezu-allen-linkedin-nutzern-im-netz,https://www.watson.ch/amp/!130957066,2021-06-29 14:30:00,Giga - Datenleck : Daten von nahezu allen LinkedIn - Nutzern im Netz,,
https://woodradio.iheart.com/promotions/win-foreigner-with-a-symphony-tickets-1010408/,,2021-06-29 20:30:00,Win Foreigner With a Symphony Tickets ! | Newsradio WOOD 1300 and 106 . 9 FM,,
https://www.telegraph.co.uk/technology/2021/06/29/700m-linkedin-users-data-sale-dark-web/,https://www.telegraph.co.uk/technology/2021/06/29/700m-linkedin-users-data-sale-dark-web/amp/,2021-06-29 17:45:00,700m LinkedIn user data for sale on dark web,,
https://pocketnow.com/linkedin-breach-leaves-700-million-users-exposed,,2021-06-29 15:30:00,LinkedIn breach leaves 700 Million users exposed,,
https://restoreprivacy.com/linkedin-data-leak-700-million-users/,,2021-06-29 14:30:00,New LinkedIn Data Leak Leaves 700 Million Users Exposed,,
https://www.techtimes.com/articles/262020/20210625/linkedin-latest-string-platforms-tackle-hate-speech-issue-partners-eu.htm,https://www.techtimes.com/amp/articles/262020/20210625/linkedin-latest-string-platforms-tackle-hate-speech-issue-partners-eu.htm,2021-06-26 09:00:00,LinkedIn Joined the EU to Fight Against Online Illegal Hate Speech,,
http://www.businessghana.com/site/news/technology/241284/LinkedIn-formally-joins-EU-Code-on-hate-speech-takedowns,,2021-06-29 05:45:00,LinkedIn formally joins EU Code on hate speech takedowns,,
https://techcrunch.com/2021/06/25/linkedin-formally-joins-eu-code-on-hate-speech-takedowns/,https://techcrunch.com/2021/06/25/linkedin-formally-joins-eu-code-on-hate-speech-takedowns/amp/,2021-06-25 16:15:00,LinkedIn formally joins EU Code on hate speech takedowns – TechCrunch,,
https://gadgets.ndtv.com/apps/news/linkedin-data-breach-hack-700-million-92-percent-users-personal-information-sold-online-report-2475268,https://gadgets.ndtv.com/apps/news/linkedin-data-breach-hack-700-million-92-percent-users-personal-information-sold-online-report-2475268?amp=1 -rum=off,2021-06-29 13:45:00,"LinkedIn Suffers Massive Data Breach , Personal Details of 92 Percent Users Being Sold Online : Report",,
https://www.indiatoday.in/technology/news/story/linkedin-breach-said-to-expose-data-of-700-million-users-globally-including-number-address-and-salary-details-1820843-2021-06-29,https://www.indiatoday.in/amp/technology/news/story/linkedin-breach-said-to-expose-data-of-700-million-users-globally-including-number-address-and-salary-details-1820843-2021-06-29,2021-06-29 20:15:00,"LinkedIn breach said to expose data of 700 million users globally , including number , address and salary details",,
https://www.telegraph.co.uk/technology/2021/06/29/700m-linkedin-users-data-sale-dark-web/,https://www.telegraph.co.uk/technology/2021/06/29/700m-linkedin-users-data-sale-dark-web/amp/,2021-06-29 17:45:00,700m LinkedIn user data for sale on dark web,,
https://www.businesstoday.in/technology/story/linkedin-breach-said-to-expose-data-of-700-million-users-globally-including-number-address-and-salary-details-300013-2021-06-29,,2021-06-29 15:30:00,"LinkedIn breach said to expose data of 700 million users globally , including number , address and salary details",,
https://restoreprivacy.com/linkedin-data-leak-700-million-users/,,2021-06-29 14:30:00,New LinkedIn Data Leak Leaves 700 Million Users Exposed,,
https://www.fayerwayer.com/2021/06/linkedin-hackeado-700-millones/,https://www.fayerwayer.com/2021/06/linkedin-hackeado-700-millones/?outputType=amp,2021-06-29 16:00:00,"ALERTA : LinkedIn fue hackeado con el 92 % de sus datos , incluidos salarios",,
https://www.welivesecurity.com/2021/06/29/data-700-million-linkedin-users-hacker-forum/,,2021-06-29 16:45:00,Data for 700 million LinkedIn users up for grabs on hacker forum,,
https://www.techtimes.com/articles/262154/20210629/massive-linkedin-breach-allegedly-exposes-700-million-users-salaries-geolocation.htm,https://www.techtimes.com/amp/articles/262154/20210629/massive-linkedin-breach-allegedly-exposes-700-million-users-salaries-geolocation.htm,2021-06-29 22:45:00,"Massive LinkedIn Breach Allegedly Exposes 700 Million Users : Salaries , Geolocation , and Other Sensitive Infos",,
https://www.androidcentral.com/linkedin-data-breach-exposes-700-million-accounts,https://www.androidcentral.com/linkedin-data-breach-exposes-700-million-accounts?amp,2021-06-29 18:30:00,LinkedIn reportedly suffers massive data leak exposing 700M accounts,,
https://www.siliconrepublic.com/enterprise/linkedin-data-scraped-for-sale-online-700m-users,,2021-06-29 19:45:00,Data scraped from 700m LinkedIn users appears for sale online,,
https://threatpost.com/data-700m-linkedin-users-cyber-underground/167362/,,2021-06-29 00:15:00,Data for 700M LinkedIn Users Posted for Sale,,
https://pocketnow.com/linkedin-breach-leaves-700-million-users-exposed,,2021-06-29 15:30:00,LinkedIn breach leaves 700 Million users exposed,,
https://www.welivesecurity.com/2021/06/29/data-700-million-linkedin-users-hacker-forum/,,2021-06-29 16:45:00,Data for 700 million LinkedIn users up for grabs on hacker forum,,
https://threatpost.com/data-700m-linkedin-users-cyber-underground/167362/,,2021-06-29 00:15:00,Data for 700M LinkedIn Users Posted for Sale,,
https://www.watson.ch/digital/microsoft/130957066-giga-datenleck-daten-von-nahezu-allen-linkedin-nutzern-im-netz,https://www.watson.ch/amp/!130957066,2021-06-29 14:30:00,Giga - Datenleck : Daten von nahezu allen LinkedIn - Nutzern im Netz,,
https://woodradio.iheart.com/promotions/win-foreigner-with-a-symphony-tickets-1010408/,,2021-06-29 20:30:00,Win Foreigner With a Symphony Tickets ! | Newsradio WOOD 1300 and 106 . 9 FM,,
https://restoreprivacy.com/linkedin-data-leak-700-million-users/,,2021-06-29 14:30:00,New LinkedIn Data Leak Leaves 700 Million Users Exposed,,
https://threatpost.com/data-700m-linkedin-users-cyber-underground/167362/,,2021-06-29 00:15:00,Data for 700M LinkedIn Users Posted for Sale,,
https://www.techtimes.com/articles/262154/20210629/massive-linkedin-breach-allegedly-exposes-700-million-users-salaries-geolocation.htm,https://www.techtimes.com/amp/articles/262154/20210629/massive-linkedin-breach-allegedly-exposes-700-million-users-salaries-geolocation.htm,2021-06-29 22:45:00,"Massive LinkedIn Breach Allegedly Exposes 700 Million Users : Salaries , Geolocation , and Other Sensitive Infos",,
https://news.softpedia.com/news/more-than-700m-linkedin-users-data-for-sale-533361.shtml,,2021-06-29 14:15:00,More than 700M LinkedIn Users Data for Sale,,
http://www.gamenguide.com/articles/101372/20210630/linkedin-data-breach-june-2021-affects-users-know-account-hacked.htm,https://www.gamenguide.com/amp/articles/101372/20210630/linkedin-data-breach-june-2021-affects-users-know-account-hacked.htm,2021-06-30 11:45:00,LinkedIn Data Breach June 2021 Affects Almost ALL Users : How to Know if Your Account Has Been Hacked,,
https://tech.hindustantimes.com/tech/news/massive-new-linkedin-data-breach-hits-92-percent-of-users-how-hacker-did-it-and-yes-you-should-worry-71625026008296.html,https://tech.hindustantimes.com/amp/tech/news/massive-new-linkedin-data-breach-hits-92-percent-of-users-how-hacker-did-it-and-yes-you-should-worry-71625026008296.html,2021-06-30 14:15:00,"Massive new LinkedIn data breach hits 92 percent of users ; how hacker did it and yes , you should worry",,
https://www.ensonhaber.com/teknoloji/700-milyon-linkedin-kullanicisinin-verileri-satisa-cikti,https://www.ensonhaber.com/amp/teknoloji/700-milyon-linkedin-kullanicisinin-verileri-satisa-cikti,2021-06-30 15:00:00,700 milyon LinkedIn kullanıcısının verileri satışa çıktı,,
https://threatpost.com/linkedin-data-scrape-victims-targeted-attackers/167473/,,2021-07-01 13:30:00,LinkedIn 1 . 2B Data - Scrape Victims Targeted by Attackers,,
https://www.business-standard.com/article/companies/online-privacy-firm-alleges-data-breach-of-700-mn-linkedin-users-co-denies-121063001082_1.html,https://wap.business-standard.com/article-amp/companies/online-privacy-firm-alleges-data-breach-of-700-mn-linkedin-users-co-denies-121063001082_1.html,2021-06-30 10:45:00,"Online privacy firm alleges data breach of 700 mn LinkedIn users , co denies",,
https://dogruhaber.com.tr/haber/762134-700-milyon-linkedin-kullanicisinin-verileri-satisa-cikti/,https://dogruhaber.com.tr/amp/haber/762134-700-milyon-linkedin-kullanicisinin-verileri-satisa-cikti/,2021-06-30 15:00:00,700 milyon LinkedIn kullanıcısının verileri satışa çıktı,,
https://securite.developpez.com/actu/316435/Les-donnees-de-700-millions-d-utilisateurs-de-LinkedIn-en-vente-soit-plus-de-92-pourcent-du-total-des-756-millions-d-utilisateurs-encore-du-scraping-de-donnees/,https://securite.developpez.com/actu/316435/Les-donnees-de-700-millions-d-utilisateurs-de-LinkedIn-en-vente-soit-plus-de-92-pourcent-du-total-des-756-millions-d-utilisateurs-encore-du-scraping-de-donnees/?amp,2021-07-01 18:45:00,"Les données de 700 millions dutilisateurs de LinkedIn en vente , soit plus de 92 % du total des 756 millions dutilisateurs : encore du scraping de données",,
https://securite.developpez.com/actu/316435/Une-breche-dans-LinkedIn-aurait-expose-les-donnees-de-92-pourcent-des-utilisateurs-y-compris-les-salaires-presumes-la-societe-affirme-que-cette-fuite-n-est-pas-une-violation-de-donnees/,https://securite.developpez.com/actu/316435/Une-breche-dans-LinkedIn-aurait-expose-les-donnees-de-92-pourcent-des-utilisateurs-y-compris-les-salaires-presumes-la-societe-affirme-que-cette-fuite-n-est-pas-une-violation-de-donnees/?amp,2021-07-01 09:30:00,"Une brèche dans LinkedIn aurait exposé les données de 92 % des utilisateurs , y compris les salaires présumés , la société affirme que cette fuite nest pas une violation de données",,
https://www.computerweekly.com/news/252503281/LinkedIn-denies-exposure-of-700-million-user-records-is-a-data-breach,https://www.computerweekly.com/news/252503281/LinkedIn-denies-exposure-of-700-million-user-records-is-a-data-breach?amp=1,2021-06-30 17:45:00,LinkedIn denies exposure of 700 million user records is a data breach,,
https://www.komando.com/security-privacy/data-scraping-linkedin/796622/,https://www.komando.com/security-privacy/data-scraping-linkedin/796622/?amp,2021-07-01 10:15:00,Is your info part of 700M accounts posted for sale to the Dark Web ? ,,
https://www.itpro.co.uk/business-strategy/data-controller/360053/linkedin-data-breach-denial,https://www.itpro.co.uk/business-strategy/data-controller/360053/linkedin-data-breach-denial?amp,2021-06-30 10:15:00,LinkedIn denies data breach that reportedly exposed 700 million user records,,
https://www.futura-sciences.com/tech/actualites/piratage-linkedin-vos-donnees-personnelles-sont-mains-hackers-86718/,https://www.futura-sciences.com/alternative/amp/actualite/86718/,2021-06-30 11:15:00,LinkedIn : vos données personnelles sont entre les mains de hackers ! ,,
https://www.android-mt.com/news/piratage-de-700-millions-de-compte-linkedin-reagit/121001/,,2021-06-30 18:15:00,Piratage de 700 millions de compte ? LinkedIn réagit,,
https://www.f5haber.com/teknolojioku/linkedln-verileriniz-calinmis-olabilir-5968730,https://www.f5haber.com/amp/teknolojioku/linkedln-verileriniz-calinmis-olabilir-5968730,2021-06-30 13:15:00,Linkedln verileriniz çalınmış olabilir ! ,,
https://www.teknolojioku.com/guncel/linkedln-verileriniz-calinmis-olabilir-60dc63da9416cc2fd40dfd20,https://www.teknolojioku.com/amp/guncel/linkedln-verileriniz-calinmis-olabilir-60dc63da9416cc2fd40dfd20,2021-06-30 13:15:00,Linkedln verileriniz çalınmış olabilir ! ,,
https://www.itechpost.com/articles/106180/20210629/linkedin-data-breach-2021-exposes-700-million-users-protect-yourself.htm,https://www.itechpost.com/amp/articles/106180/20210629/linkedin-data-breach-2021-exposes-700-million-users-protect-yourself.htm,2021-06-30 08:00:00,LinkedIn Data Breach 2021 Exposes 700 Million Users : 3 Tips to Protect Yourself From Identity Theft,,
http://www.gamenguide.com/articles/101372/20210630/linkedin-data-breach-june-2021-affects-users-know-account-hacked.htm,https://www.gamenguide.com/amp/articles/101372/20210630/linkedin-data-breach-june-2021-affects-users-know-account-hacked.htm,2021-06-30 11:45:00,LinkedIn Data Breach June 2021 Affects Almost ALL Users : How to Know if Your Account Has Been Hacked,,
https://www.theregister.com/2021/07/03/in_brief_security/,https://www.theregister.com/AMP/2021/07/03/in_brief_security/,2021-07-03 18:15:00,IT management biz Kaseya pwned by miscreants to infect businesses with ransomware,,
https://www.bankinfosecurity.com/700-million-scraped-linkedin-user-records-offered-for-sale-a-16971,,2021-07-01 20:45:00,700 Million  Scraped  LinkedIn User Records Offered for Sale,,
https://threatpost.com/linkedin-data-scrape-victims-targeted-attackers/167473/,,2021-07-01 13:30:00,LinkedIn 1 . 2B Data - Scrape Victims Targeted by Attackers,,
https://www.govinfosecurity.com/700-million-scraped-linkedin-user-records-offered-for-sale-a-16971,,2021-07-01 19:30:00,700 Million  Scraped  LinkedIn User Records Offered for Sale,,
